Sales_Tran_Seq_Num,Member_Account_Seq_Num,Article_Seq_Num,Article_Desc
382,14,14,Parmesan
383,4,0,Banana
383,4,12,Pizza Kit
383,4,13,Pizza Cheese
384,58,0,Banana
384,58,26,Entrecote
384,58,27,Mushroom
385,2,0,Banana
386,68,0,Banana
386,68,16,Apple
386,68,28,Squid
386,68,29,Crab stick
386,68,30,Shrimp
387,97,4,Olives
387,97,19,Feta
388,98,0,Banana
388,98,5,Pineapple
388,98,13,Pizza Cheese
389,15,0,Banana
389,15,10,Ham
389,15,12,Pizza Kit
389,15,19,Feta
389,15,20,Ruccola
389,15,21,Tomato
390,24,0,Banana
390,24,21,Tomato
390,24,30,Shrimp
391,75,0,Banana
392,91,0,Banana
392,91,16,Apple
394,70,4,Olives
394,70,11,Prosciutto
394,70,12,Pizza Kit
395,40,28,Squid
395,40,30,Shrimp
396,19,0,Banana
396,19,22,Chicken
396,19,24,Lettuce
397,28,0,Banana
398,65,0,Banana
398,65,4,Olives
398,65,11,Prosciutto
398,65,12,Pizza Kit
398,65,14,Parmesan
398,65,28,Squid
398,65,29,Crab stick
399,26,0,Banana
400,82,0,Banana
400,82,24,Lettuce
401,22,0,Banana
402,5,0,Banana
402,5,22,Chicken
402,5,23,Croutons
403,56,0,Banana
403,56,1,Onion
403,56,6,Taco Spice Mix
403,56,7,Taco Shell
403,56,9,Minced Meat
404,58,0,Banana
405,51,0,Banana
406,38,0,Banana
407,6,1,Onion
407,6,6,Taco Spice Mix
407,6,7,Taco Shell
407,6,8,Taco Salsa
407,6,9,Minced Meat
408,99,0,Banana
408,99,5,Pineapple
408,99,10,Ham
408,99,12,Pizza Kit
408,99,13,Pizza Cheese
408,99,27,Mushroom
409,20,0,Banana
410,15,0,Banana
410,15,4,Olives
410,15,19,Feta
410,15,20,Ruccola
410,15,26,Entrecote
411,60,0,Banana
411,60,16,Apple
411,60,5,Pineapple
411,60,13,Pizza Cheese
411,60,15,Mozarella
411,60,25,Penne
411,60,26,Entrecote
411,60,27,Mushroom
412,73,0,Banana
412,73,16,Apple
412,73,28,Squid
412,73,29,Crab stick
413,73,0,Banana
413,73,28,Squid
413,73,30,Shrimp
415,52,0,Banana
415,52,25,Penne
416,80,0,Banana
417,90,16,Apple
417,90,1,Onion
417,90,3,Corn
417,90,7,Taco Shell
417,90,8,Taco Salsa
417,90,9,Minced Meat
418,83,22,Chicken
418,83,23,Croutons
419,99,0,Banana
419,99,12,Pizza Kit
419,99,13,Pizza Cheese
419,99,15,Mozarella
419,99,22,Chicken
419,99,24,Lettuce
420,95,0,Banana
420,95,4,Olives
420,95,10,Ham
420,95,11,Prosciutto
420,95,12,Pizza Kit
420,95,14,Parmesan
420,95,25,Penne
420,95,27,Mushroom
421,25,0,Banana
421,25,4,Olives
421,25,11,Prosciutto
421,25,12,Pizza Kit
421,25,15,Mozarella
421,25,25,Penne
421,25,27,Mushroom
422,7,0,Banana
422,7,22,Chicken
422,7,23,Croutons
422,7,24,Lettuce
423,50,0,Banana
424,24,0,Banana
424,24,4,Olives
424,24,21,Tomato
425,98,0,Banana
425,98,5,Pineapple
425,98,10,Ham
425,98,12,Pizza Kit
425,98,13,Pizza Cheese
426,30,0,Banana
427,73,0,Banana
428,9,28,Squid
429,42,0,Banana
429,42,10,Ham
429,42,11,Prosciutto
429,42,12,Pizza Kit
429,42,14,Parmesan
429,42,15,Mozarella
429,42,3,Corn
429,42,6,Taco Spice Mix
429,42,18,Taco Tubs
429,42,9,Minced Meat
430,28,0,Banana
430,28,4,Olives
430,28,21,Tomato
431,42,0,Banana
431,42,5,Pineapple
431,42,10,Ham
431,42,12,Pizza Kit
431,42,13,Pizza Cheese
431,42,22,Chicken
431,42,23,Croutons
431,42,29,Crab stick
432,49,0,Banana
433,54,25,Penne
433,54,26,Entrecote
434,90,0,Banana
434,90,22,Chicken
434,90,23,Croutons
435,6,0,Banana
435,6,22,Chicken
435,6,24,Lettuce
435,6,28,Squid
435,6,29,Crab stick
435,6,30,Shrimp
436,29,0,Banana
436,29,3,Corn
436,29,6,Taco Spice Mix
436,29,8,Taco Salsa
436,29,9,Minced Meat
437,66,0,Banana
437,66,3,Corn
437,66,6,Taco Spice Mix
437,66,18,Taco Tubs
437,66,8,Taco Salsa
437,66,9,Minced Meat
438,2,0,Banana
438,2,5,Pineapple
438,2,30,Shrimp
440,67,0,Banana
440,67,1,Onion
440,67,6,Taco Spice Mix
440,67,29,Crab stick
440,67,30,Shrimp
442,61,0,Banana
443,48,0,Banana
443,48,5,Pineapple
443,48,10,Ham
443,48,12,Pizza Kit
443,48,13,Pizza Cheese
443,48,1,Onion
443,48,3,Corn
443,48,6,Taco Spice Mix
443,48,18,Taco Tubs
443,48,9,Minced Meat
444,95,0,Banana
444,95,26,Entrecote
445,6,0,Banana
446,99,0,Banana
446,99,4,Olives
446,99,19,Feta
446,99,21,Tomato
447,66,0,Banana
447,66,1,Onion
447,66,3,Corn
447,66,6,Taco Spice Mix
447,66,7,Taco Shell
447,66,8,Taco Salsa
447,66,22,Chicken
447,66,23,Croutons
447,66,24,Lettuce
448,47,0,Banana
448,47,3,Corn
448,47,6,Taco Spice Mix
448,47,17,Taco Tortilla
448,47,9,Minced Meat
449,98,0,Banana
449,98,16,Apple
449,98,5,Pineapple
449,98,10,Ham
449,98,13,Pizza Cheese
449,98,15,Mozarella
449,98,22,Chicken
449,98,23,Croutons
450,51,0,Banana
450,51,22,Chicken
450,51,24,Lettuce
451,19,0,Banana
452,73,0,Banana
452,73,4,Olives
452,73,11,Prosciutto
452,73,15,Mozarella
452,73,23,Croutons
453,49,22,Chicken
453,49,23,Croutons
453,49,25,Penne
453,49,26,Entrecote
453,49,27,Mushroom
454,40,0,Banana
454,40,4,Olives
454,40,11,Prosciutto
454,40,14,Parmesan
454,40,28,Squid
454,40,29,Crab stick
455,59,0,Banana
456,5,0,Banana
456,5,5,Pineapple
456,5,10,Ham
456,5,12,Pizza Kit
456,5,15,Mozarella
457,80,0,Banana
459,69,0,Banana
459,69,23,Croutons
460,5,5,Pineapple
460,5,12,Pizza Kit
460,5,13,Pizza Cheese
460,5,15,Mozarella
461,21,16,Apple
461,21,25,Penne
461,21,26,Entrecote
461,21,27,Mushroom
462,97,0,Banana
462,97,4,Olives
462,97,20,Ruccola
462,97,21,Tomato
464,54,0,Banana
464,54,10,Ham
464,54,12,Pizza Kit
464,54,13,Pizza Cheese
464,54,28,Squid
464,54,30,Shrimp
465,4,0,Banana
466,64,0,Banana
466,64,5,Pineapple
466,64,10,Ham
466,64,12,Pizza Kit
466,64,13,Pizza Cheese
467,78,0,Banana
468,55,0,Banana
469,37,0,Banana
469,37,1,Onion
469,37,3,Corn
469,37,6,Taco Spice Mix
469,37,17,Taco Tortilla
469,37,8,Taco Salsa
469,37,9,Minced Meat
470,40,0,Banana
470,40,5,Pineapple
470,40,10,Ham
470,40,12,Pizza Kit
470,40,15,Mozarella
471,73,0,Banana
471,73,25,Penne
471,73,27,Mushroom
472,66,0,Banana
473,33,0,Banana
473,33,6,Taco Spice Mix
473,33,17,Taco Tortilla
473,33,8,Taco Salsa
473,33,9,Minced Meat
473,33,28,Squid
474,76,0,Banana
475,36,0,Banana
476,19,0,Banana
477,45,0,Banana
477,45,4,Olives
477,45,11,Prosciutto
477,45,12,Pizza Kit
477,45,15,Mozarella
478,52,0,Banana
478,52,5,Pineapple
478,52,10,Ham
478,52,4,Olives
478,52,21,Tomato
479,28,19,Feta
479,28,20,Ruccola
479,28,21,Tomato
480,37,0,Banana
480,37,23,Croutons
480,37,24,Lettuce
480,37,26,Entrecote
480,37,27,Mushroom
481,36,0,Banana
481,36,16,Apple
481,36,5,Pineapple
481,36,12,Pizza Kit
481,36,13,Pizza Cheese
481,36,15,Mozarella
481,36,19,Feta
481,36,21,Tomato
481,36,28,Squid
481,36,30,Shrimp
482,23,0,Banana
482,23,16,Apple
482,23,19,Feta
482,23,20,Ruccola
482,23,21,Tomato
483,55,0,Banana
483,55,11,Prosciutto
483,55,12,Pizza Kit
483,55,14,Parmesan
483,55,24,Lettuce
484,89,0,Banana
486,15,4,Olives
486,15,11,Prosciutto
486,15,12,Pizza Kit
486,15,14,Parmesan
486,15,3,Corn
486,15,6,Taco Spice Mix
486,15,17,Taco Tortilla
486,15,8,Taco Salsa
486,15,9,Minced Meat
487,20,0,Banana
488,51,0,Banana
488,51,25,Penne
488,51,26,Entrecote
488,51,27,Mushroom
489,36,0,Banana
490,26,22,Chicken
490,26,23,Croutons
490,26,24,Lettuce
493,77,0,Banana
493,77,6,Taco Spice Mix
493,77,8,Taco Salsa
494,69,23,Croutons
495,46,0,Banana
495,46,28,Squid
495,46,29,Crab stick
497,13,0,Banana
497,13,30,Shrimp
498,14,0,Banana
498,14,4,Olives
498,14,11,Prosciutto
498,14,12,Pizza Kit
498,14,29,Crab stick
499,21,0,Banana
500,94,0,Banana
500,94,16,Apple
500,94,10,Ham
500,94,11,Prosciutto
500,94,12,Pizza Kit
500,94,14,Parmesan
500,94,4,Olives
500,94,19,Feta
500,94,20,Ruccola
501,55,0,Banana
501,55,29,Crab stick
502,64,0,Banana
503,98,1,Onion
503,98,3,Corn
503,98,6,Taco Spice Mix
503,98,8,Taco Salsa
503,98,9,Minced Meat
505,75,16,Apple
505,75,19,Feta
505,75,20,Ruccola
505,75,21,Tomato
506,76,0,Banana
506,76,1,Onion
506,76,3,Corn
506,76,6,Taco Spice Mix
506,76,9,Minced Meat
506,76,25,Penne
506,76,26,Entrecote
506,76,27,Mushroom
508,15,1,Onion
508,15,6,Taco Spice Mix
508,15,17,Taco Tortilla
508,15,25,Penne
508,15,27,Mushroom
510,95,0,Banana
513,94,0,Banana
514,38,0,Banana
514,38,5,Pineapple
514,38,10,Ham
514,38,12,Pizza Kit
514,38,13,Pizza Cheese
514,38,4,Olives
514,38,19,Feta
514,38,20,Ruccola
514,38,27,Mushroom
515,14,0,Banana
515,14,28,Squid
515,14,29,Crab stick
515,14,30,Shrimp
516,43,0,Banana
517,25,0,Banana
517,25,19,Feta
517,25,20,Ruccola
518,15,0,Banana
518,15,4,Olives
518,15,19,Feta
518,15,20,Ruccola
518,15,21,Tomato
519,72,0,Banana
519,72,12,Pizza Kit
519,72,15,Mozarella
519,72,1,Onion
519,72,3,Corn
519,72,6,Taco Spice Mix
519,72,7,Taco Shell
519,72,4,Olives
519,72,25,Penne
520,19,23,Croutons
521,15,0,Banana
521,15,29,Crab stick
522,66,1,Onion
522,66,3,Corn
522,66,18,Taco Tubs
522,66,8,Taco Salsa
522,66,26,Entrecote
523,98,0,Banana
523,98,11,Prosciutto
523,98,12,Pizza Kit
523,98,14,Parmesan
523,98,23,Croutons
523,98,24,Lettuce
524,28,28,Squid
524,28,30,Shrimp
525,15,28,Squid
525,15,30,Shrimp
526,91,0,Banana
526,91,4,Olives
526,91,19,Feta
527,72,0,Banana
527,72,4,Olives
527,72,19,Feta
527,72,20,Ruccola
527,72,21,Tomato
529,37,0,Banana
529,37,25,Penne
529,37,26,Entrecote
529,37,27,Mushroom
530,35,0,Banana
530,35,3,Corn
530,35,6,Taco Spice Mix
530,35,8,Taco Salsa
530,35,9,Minced Meat
531,79,0,Banana
531,79,5,Pineapple
531,79,10,Ham
531,79,12,Pizza Kit
531,79,13,Pizza Cheese
531,79,15,Mozarella
532,12,0,Banana
532,12,16,Apple
532,12,28,Squid
532,12,30,Shrimp
534,12,1,Onion
534,12,3,Corn
534,12,6,Taco Spice Mix
534,12,7,Taco Shell
534,12,8,Taco Salsa
534,12,9,Minced Meat
535,8,0,Banana
535,8,4,Olives
535,8,19,Feta
535,8,20,Ruccola
536,62,0,Banana
536,62,28,Squid
536,62,29,Crab stick
536,62,30,Shrimp
537,41,0,Banana
537,41,16,Apple
537,41,5,Pineapple
537,41,10,Ham
537,41,12,Pizza Kit
537,41,13,Pizza Cheese
537,41,23,Croutons
537,41,24,Lettuce
537,41,25,Penne
537,41,26,Entrecote
538,43,0,Banana
538,43,4,Olives
538,43,12,Pizza Kit
538,43,23,Croutons
538,43,30,Shrimp
539,8,0,Banana
540,86,0,Banana
540,86,29,Crab stick
540,86,30,Shrimp
541,71,0,Banana
542,24,0,Banana
542,24,16,Apple
542,24,6,Taco Spice Mix
542,24,7,Taco Shell
542,24,8,Taco Salsa
542,24,9,Minced Meat
543,34,16,Apple
544,46,0,Banana
544,46,16,Apple
544,46,4,Olives
544,46,11,Prosciutto
544,46,14,Parmesan
544,46,15,Mozarella
544,46,19,Feta
544,46,20,Ruccola
544,46,21,Tomato
544,46,25,Penne
544,46,26,Entrecote
545,84,0,Banana
545,84,16,Apple
546,99,0,Banana
547,59,0,Banana
547,59,16,Apple
547,59,11,Prosciutto
547,59,12,Pizza Kit
549,47,0,Banana
550,52,0,Banana
550,52,4,Olives
550,52,10,Ham
550,52,11,Prosciutto
550,52,14,Parmesan
550,52,15,Mozarella
551,54,0,Banana
551,54,4,Olives
551,54,19,Feta
551,54,21,Tomato
552,89,0,Banana
553,2,0,Banana
553,2,4,Olives
553,2,20,Ruccola
553,2,21,Tomato
553,2,28,Squid
554,18,0,Banana
555,25,3,Corn
555,25,6,Taco Spice Mix
555,25,8,Taco Salsa
555,25,9,Minced Meat
556,85,0,Banana
556,85,16,Apple
556,85,11,Prosciutto
556,85,14,Parmesan
556,85,25,Penne
556,85,26,Entrecote
556,85,27,Mushroom
557,61,0,Banana
557,61,16,Apple
558,53,0,Banana
559,43,0,Banana
559,43,5,Pineapple
559,43,13,Pizza Cheese
559,43,15,Mozarella
560,53,0,Banana
560,53,28,Squid
560,53,29,Crab stick
560,53,30,Shrimp
561,41,0,Banana
561,41,20,Ruccola
562,70,0,Banana
562,70,10,Ham
562,70,12,Pizza Kit
562,70,13,Pizza Cheese
563,75,0,Banana
563,75,26,Entrecote
563,75,27,Mushroom
564,53,0,Banana
564,53,10,Ham
564,53,12,Pizza Kit
564,53,14,Parmesan
564,53,15,Mozarella
564,53,3,Corn
564,53,6,Taco Spice Mix
564,53,8,Taco Salsa
564,53,9,Minced Meat
564,53,25,Penne
564,53,26,Entrecote
565,43,0,Banana
565,43,23,Croutons
565,43,24,Lettuce
566,93,0,Banana
566,93,5,Pineapple
566,93,12,Pizza Kit
566,93,13,Pizza Cheese
567,59,0,Banana
567,59,4,Olives
567,59,10,Ham
567,59,11,Prosciutto
567,59,12,Pizza Kit
567,59,14,Parmesan
568,91,0,Banana
569,33,0,Banana
570,40,0,Banana
571,50,0,Banana
571,50,28,Squid
571,50,30,Shrimp
573,59,0,Banana
573,59,27,Mushroom
575,46,0,Banana
576,58,0,Banana
577,1,10,Ham
577,1,12,Pizza Kit
577,1,22,Chicken
577,1,27,Mushroom
578,24,23,Croutons
578,24,24,Lettuce
578,24,28,Squid
579,14,0,Banana
580,59,0,Banana
580,59,16,Apple
580,59,5,Pineapple
580,59,10,Ham
580,59,12,Pizza Kit
580,59,13,Pizza Cheese
581,74,0,Banana
582,2,0,Banana
583,28,0,Banana
584,11,0,Banana
585,60,0,Banana
585,60,4,Olives
585,60,19,Feta
585,60,20,Ruccola
585,60,21,Tomato
586,51,0,Banana
586,51,4,Olives
586,51,19,Feta
586,51,21,Tomato
587,53,4,Olives
587,53,10,Ham
587,53,11,Prosciutto
587,53,12,Pizza Kit
587,53,14,Parmesan
587,53,15,Mozarella
587,53,25,Penne
588,27,10,Ham
588,27,11,Prosciutto
588,27,12,Pizza Kit
588,27,15,Mozarella
588,27,23,Croutons
588,27,24,Lettuce
589,58,0,Banana
589,58,16,Apple
589,58,25,Penne
589,58,27,Mushroom
590,25,3,Corn
590,25,6,Taco Spice Mix
590,25,8,Taco Salsa
590,25,29,Crab stick
590,25,30,Shrimp
591,43,0,Banana
591,43,5,Pineapple
591,43,12,Pizza Kit
591,43,13,Pizza Cheese
591,43,6,Taco Spice Mix
591,43,8,Taco Salsa
591,43,9,Minced Meat
592,32,0,Banana
592,32,5,Pineapple
592,32,12,Pizza Kit
592,32,13,Pizza Cheese
592,32,15,Mozarella
592,32,3,Corn
592,32,18,Taco Tubs
592,32,8,Taco Salsa
592,32,9,Minced Meat
593,74,0,Banana
593,74,4,Olives
593,74,21,Tomato
594,90,0,Banana
595,69,0,Banana
595,69,16,Apple
595,69,28,Squid
596,6,0,Banana
596,6,16,Apple
597,23,0,Banana
598,5,0,Banana
598,5,21,Tomato
600,52,0,Banana
601,80,0,Banana
602,73,0,Banana
602,73,5,Pineapple
602,73,10,Ham
602,73,12,Pizza Kit
602,73,13,Pizza Cheese
602,73,27,Mushroom
603,67,0,Banana
603,67,16,Apple
604,46,0,Banana
605,66,1,Onion
605,66,3,Corn
605,66,6,Taco Spice Mix
605,66,18,Taco Tubs
605,66,8,Taco Salsa
605,66,9,Minced Meat
605,66,22,Chicken
605,66,23,Croutons
605,66,24,Lettuce
606,15,0,Banana
606,15,3,Corn
606,15,17,Taco Tortilla
606,15,8,Taco Salsa
606,15,9,Minced Meat
606,15,30,Shrimp
607,19,0,Banana
608,67,23,Croutons
609,35,0,Banana
609,35,16,Apple
609,35,25,Penne
609,35,27,Mushroom
610,70,0,Banana
610,70,4,Olives
610,70,20,Ruccola
610,70,21,Tomato
611,75,0,Banana
611,75,16,Apple
612,73,0,Banana
612,73,5,Pineapple
612,73,10,Ham
612,73,12,Pizza Kit
612,73,13,Pizza Cheese
612,73,25,Penne
612,73,26,Entrecote
612,73,27,Mushroom
613,87,0,Banana
614,15,0,Banana
614,15,4,Olives
614,15,19,Feta
614,15,20,Ruccola
615,49,0,Banana
615,49,26,Entrecote
616,40,0,Banana
616,40,5,Pineapple
616,40,10,Ham
616,40,13,Pizza Cheese
616,40,28,Squid
616,40,29,Crab stick
618,13,0,Banana
618,13,4,Olives
618,13,11,Prosciutto
618,13,12,Pizza Kit
618,13,15,Mozarella
619,28,0,Banana
619,28,4,Olives
619,28,11,Prosciutto
619,28,14,Parmesan
620,78,0,Banana
620,78,4,Olives
620,78,11,Prosciutto
620,78,12,Pizza Kit
620,78,14,Parmesan
621,84,0,Banana
622,41,0,Banana
622,41,16,Apple
623,25,0,Banana
625,83,0,Banana
625,83,5,Pineapple
625,83,10,Ham
625,83,12,Pizza Kit
625,83,13,Pizza Cheese
625,83,22,Chicken
625,83,23,Croutons
625,83,26,Entrecote
625,83,27,Mushroom
626,47,0,Banana
626,47,16,Apple
627,98,0,Banana
627,98,4,Olives
627,98,11,Prosciutto
627,98,12,Pizza Kit
627,98,14,Parmesan
627,98,15,Mozarella
628,32,0,Banana
629,49,5,Pineapple
629,49,10,Ham
629,49,13,Pizza Cheese
629,49,29,Crab stick
629,49,30,Shrimp
631,68,0,Banana
631,68,4,Olives
631,68,20,Ruccola
631,68,25,Penne
631,68,26,Entrecote
631,68,27,Mushroom
632,64,0,Banana
632,64,29,Crab stick
632,64,30,Shrimp
633,44,0,Banana
633,44,16,Apple
633,44,10,Ham
633,44,11,Prosciutto
633,44,12,Pizza Kit
634,4,0,Banana
634,4,16,Apple
634,4,10,Ham
634,4,3,Corn
634,4,6,Taco Spice Mix
634,4,9,Minced Meat
634,4,28,Squid
634,4,30,Shrimp
635,59,0,Banana
636,96,11,Prosciutto
636,96,12,Pizza Kit
636,96,14,Parmesan
637,47,0,Banana
637,47,16,Apple
637,47,22,Chicken
637,47,24,Lettuce
638,6,0,Banana
638,6,1,Onion
638,6,6,Taco Spice Mix
638,6,18,Taco Tubs
638,6,8,Taco Salsa
639,20,0,Banana
640,79,0,Banana
640,79,4,Olives
640,79,11,Prosciutto
640,79,1,Onion
640,79,3,Corn
640,79,6,Taco Spice Mix
640,79,17,Taco Tortilla
641,89,0,Banana
642,8,0,Banana
643,37,0,Banana
643,37,16,Apple
644,17,0,Banana
644,17,12,Pizza Kit
644,17,14,Parmesan
644,17,15,Mozarella
645,44,0,Banana
645,44,22,Chicken
645,44,23,Croutons
645,44,24,Lettuce
645,44,28,Squid
645,44,29,Crab stick
645,44,30,Shrimp
646,85,0,Banana
646,85,4,Olives
646,85,10,Ham
646,85,11,Prosciutto
646,85,12,Pizza Kit
647,19,29,Crab stick
647,19,30,Shrimp
648,97,23,Croutons
648,97,24,Lettuce
649,35,0,Banana
649,35,23,Croutons
650,88,0,Banana
650,88,5,Pineapple
650,88,10,Ham
650,88,12,Pizza Kit
650,88,13,Pizza Cheese
650,88,22,Chicken
650,88,23,Croutons
651,88,0,Banana
652,24,0,Banana
652,24,10,Ham
652,24,12,Pizza Kit
652,24,15,Mozarella
653,90,0,Banana
653,90,16,Apple
654,12,0,Banana
655,54,0,Banana
655,54,1,Onion
655,54,3,Corn
655,54,6,Taco Spice Mix
655,54,18,Taco Tubs
655,54,8,Taco Salsa
655,54,28,Squid
655,54,30,Shrimp
656,28,0,Banana
656,28,16,Apple
657,61,0,Banana
657,61,16,Apple
658,54,0,Banana
658,54,16,Apple
659,91,0,Banana
659,91,22,Chicken
659,91,23,Croutons
659,91,24,Lettuce
660,1,1,Onion
660,1,3,Corn
660,1,6,Taco Spice Mix
660,1,17,Taco Tortilla
660,1,8,Taco Salsa
660,1,9,Minced Meat
660,1,25,Penne
660,1,26,Entrecote
660,1,27,Mushroom
661,18,0,Banana
662,59,0,Banana
662,59,28,Squid
662,59,29,Crab stick
662,59,30,Shrimp
664,27,0,Banana
664,27,16,Apple
665,79,16,Apple
665,79,4,Olives
665,79,19,Feta
665,79,21,Tomato
666,54,0,Banana
666,54,25,Penne
666,54,26,Entrecote
667,13,0,Banana
667,13,5,Pineapple
667,13,10,Ham
667,13,12,Pizza Kit
667,13,13,Pizza Cheese
667,13,15,Mozarella
668,66,0,Banana
668,66,16,Apple
668,66,5,Pineapple
668,66,12,Pizza Kit
668,66,13,Pizza Cheese
668,66,23,Croutons
668,66,24,Lettuce
669,98,0,Banana
669,98,29,Crab stick
670,59,0,Banana
670,59,4,Olives
670,59,19,Feta
670,59,20,Ruccola
670,59,26,Entrecote
670,59,27,Mushroom
671,10,0,Banana
671,10,11,Prosciutto
671,10,14,Parmesan
671,10,15,Mozarella
672,43,0,Banana
672,43,16,Apple
672,43,25,Penne
673,23,0,Banana
674,38,0,Banana
674,38,23,Croutons
674,38,25,Penne
674,38,26,Entrecote
675,36,0,Banana
675,36,28,Squid
675,36,29,Crab stick
675,36,30,Shrimp
676,86,0,Banana
676,86,16,Apple
676,86,22,Chicken
676,86,23,Croutons
676,86,26,Entrecote
676,86,27,Mushroom
678,68,0,Banana
678,68,16,Apple
679,51,0,Banana
679,51,1,Onion
679,51,3,Corn
679,51,6,Taco Spice Mix
679,51,8,Taco Salsa
679,51,9,Minced Meat
679,51,22,Chicken
679,51,24,Lettuce
680,84,0,Banana
680,84,5,Pineapple
680,84,12,Pizza Kit
680,84,13,Pizza Cheese
681,83,0,Banana
683,66,0,Banana
684,48,0,Banana
684,48,3,Corn
684,48,6,Taco Spice Mix
684,48,18,Taco Tubs
684,48,8,Taco Salsa
684,48,28,Squid
684,48,30,Shrimp
685,20,0,Banana
685,20,1,Onion
685,20,3,Corn
685,20,6,Taco Spice Mix
685,20,8,Taco Salsa
685,20,9,Minced Meat
686,30,0,Banana
687,43,0,Banana
687,43,23,Croutons
687,43,24,Lettuce
688,94,4,Olives
688,94,11,Prosciutto
688,94,12,Pizza Kit
688,94,14,Parmesan
688,94,15,Mozarella
689,62,0,Banana
690,62,27,Mushroom
691,72,0,Banana
691,72,23,Croutons
691,72,24,Lettuce
692,15,0,Banana
695,25,0,Banana
696,59,19,Feta
697,41,0,Banana
698,50,0,Banana
698,50,19,Feta
698,50,20,Ruccola
698,50,21,Tomato
699,5,16,Apple
699,5,4,Olives
699,5,11,Prosciutto
699,5,26,Entrecote
699,5,27,Mushroom
700,39,0,Banana
700,39,4,Olives
700,39,19,Feta
701,37,0,Banana
702,17,0,Banana
702,17,28,Squid
702,17,29,Crab stick
702,17,30,Shrimp
703,76,4,Olives
703,76,11,Prosciutto
703,76,14,Parmesan
703,76,15,Mozarella
704,88,0,Banana
704,88,16,Apple
704,88,25,Penne
704,88,26,Entrecote
704,88,27,Mushroom
705,65,0,Banana
705,65,11,Prosciutto
705,65,12,Pizza Kit
705,65,15,Mozarella
706,16,0,Banana
706,16,1,Onion
706,16,6,Taco Spice Mix
706,16,18,Taco Tubs
706,16,9,Minced Meat
706,16,22,Chicken
706,16,24,Lettuce
707,16,0,Banana
708,78,0,Banana
709,18,0,Banana
709,18,22,Chicken
709,18,23,Croutons
710,68,0,Banana
710,68,4,Olives
710,68,11,Prosciutto
710,68,12,Pizza Kit
710,68,15,Mozarella
711,80,0,Banana
711,80,19,Feta
711,80,21,Tomato
712,73,0,Banana
712,73,4,Olives
712,73,11,Prosciutto
712,73,12,Pizza Kit
712,73,14,Parmesan
712,73,15,Mozarella
712,73,22,Chicken
714,13,0,Banana
714,13,22,Chicken
714,13,23,Croutons
715,58,0,Banana
715,58,16,Apple
715,58,19,Feta
715,58,21,Tomato
715,58,25,Penne
715,58,27,Mushroom
716,20,0,Banana
716,20,11,Prosciutto
716,20,29,Crab stick
717,17,0,Banana
717,17,16,Apple
717,17,1,Onion
717,17,3,Corn
717,17,6,Taco Spice Mix
717,17,17,Taco Tortilla
717,17,8,Taco Salsa
718,20,0,Banana
718,20,16,Apple
719,12,0,Banana
719,12,28,Squid
719,12,29,Crab stick
719,12,30,Shrimp
720,8,0,Banana
720,8,20,Ruccola
720,8,21,Tomato
721,66,4,Olives
721,66,20,Ruccola
721,66,21,Tomato
722,10,0,Banana
723,43,0,Banana
723,43,16,Apple
723,43,4,Olives
723,43,19,Feta
723,43,21,Tomato
725,99,11,Prosciutto
725,99,12,Pizza Kit
725,99,14,Parmesan
726,3,0,Banana
726,3,16,Apple
727,89,24,Lettuce
728,61,0,Banana
729,58,0,Banana
730,66,0,Banana
730,66,16,Apple
731,12,0,Banana
731,12,28,Squid
731,12,30,Shrimp
732,84,0,Banana
733,18,0,Banana
734,12,0,Banana
734,12,23,Croutons
734,12,24,Lettuce
735,91,0,Banana
735,91,20,Ruccola
735,91,21,Tomato
735,91,25,Penne
735,91,26,Entrecote
736,23,16,Apple
737,79,0,Banana
737,79,1,Onion
737,79,3,Corn
737,79,6,Taco Spice Mix
737,79,9,Minced Meat
738,64,0,Banana
738,64,23,Croutons
738,64,25,Penne
738,64,26,Entrecote
739,28,0,Banana
739,28,5,Pineapple
739,28,13,Pizza Cheese
740,15,0,Banana
740,15,6,Taco Spice Mix
740,15,17,Taco Tortilla
740,15,8,Taco Salsa
740,15,9,Minced Meat
741,43,23,Croutons
741,43,24,Lettuce
741,43,26,Entrecote
742,26,0,Banana
742,26,16,Apple
742,26,22,Chicken
742,26,23,Croutons
743,85,0,Banana
743,85,5,Pineapple
743,85,10,Ham
743,85,12,Pizza Kit
743,85,13,Pizza Cheese
743,85,28,Squid
743,85,30,Shrimp
744,71,0,Banana
745,13,0,Banana
745,13,16,Apple
747,58,0,Banana
747,58,25,Penne
747,58,27,Mushroom
748,52,0,Banana
748,52,4,Olives
748,52,20,Ruccola
748,52,21,Tomato
749,33,0,Banana
749,33,16,Apple
750,36,0,Banana
750,36,4,Olives
750,36,12,Pizza Kit
750,36,14,Parmesan
750,36,20,Ruccola
750,36,27,Mushroom
751,60,0,Banana
751,60,5,Pineapple
751,60,10,Ham
751,60,13,Pizza Cheese
752,63,10,Ham
752,63,13,Pizza Cheese
752,63,3,Corn
752,63,17,Taco Tortilla
752,63,8,Taco Salsa
752,63,9,Minced Meat
753,92,5,Pineapple
753,92,12,Pizza Kit
753,92,13,Pizza Cheese
755,48,0,Banana
755,48,3,Corn
755,48,6,Taco Spice Mix
755,48,8,Taco Salsa
755,48,9,Minced Meat
756,36,0,Banana
756,36,22,Chicken
756,36,24,Lettuce
756,36,28,Squid
